user_id,segment,signup_date,activation_delay_days,activated,ttv_days,retained_30d,retained_90d,cohort_month,activation_date
538,A,2024-09-27,10.0,1,10.0,1,0,2024-09-01,2024-10-07
1791,B,2024-09-27,3.0,1,3.0,1,0,2024-09-01,2024-09-30
1207,B,2024-09-28,13.0,1,13.0,1,1,2024-09-01,2024-10-11
1927,A,2024-09-28,,0,,0,0,2024-09-01,
419,A,2024-09-28,5.0,1,5.0,1,0,2024-09-01,2024-10-03
1407,B,2024-09-28,6.0,1,6.0,0,0,2024-09-01,2024-10-04
1009,B,2024-09-28,,0,,0,0,2024-09-01,
1337,A,2024-09-28,5.0,1,5.0,0,0,2024-09-01,2024-10-03
747,A,2024-10-01,12.0,1,12.0,0,1,2024-10-01,2024-10-13
908,A,2024-10-01,,0,,0,0,2024-10-01,
1284,B,2024-10-01,9.0,1,9.0,0,1,2024-10-01,2024-10-10
666,B,2024-10-01,1.0,1,1.0,1,0,2024-10-01,2024-10-02
1599,B,2024-10-01,11.0,1,11.0,1,1,2024-10-01,2024-10-12
276,A,2024-10-02,,0,,0,0,2024-10-01,
1871,A,2024-10-02,3.0,1,3.0,1,1,2024-10-01,2024-10-05
1687,A,2024-10-02,,0,,0,0,2024-10-01,
1689,B,2024-10-02,,0,,0,0,2024-10-01,
288,A,2024-10-02,7.0,1,7.0,1,1,2024-10-01,2024-10-09
661,A,2024-10-02,12.0,1,12.0,0,1,2024-10-01,2024-10-14
1896,A,2024-10-03,15.0,1,15.0,0,1,2024-10-01,2024-10-18
637,B,2024-10-03,7.0,1,7.0,1,0,2024-10-01,2024-10-10
1635,B,2024-10-03,4.0,1,4.0,1,1,2024-10-01,2024-10-07
1589,A,2024-10-03,10.0,1,10.0,1,1,2024-10-01,2024-10-13
636,A,2024-10-03,15.0,1,15.0,0,0,2024-10-01,2024-10-18
1909,B,2024-10-04,8.0,1,8.0,1,0,2024-10-01,2024-10-12
1741,A,2024-10-04,,0,,0,0,2024-10-01,
125,A,2024-10-04,9.0,1,9.0,1,1,2024-10-01,2024-10-13
1999,B,2024-10-04,2.0,1,2.0,1,1,2024-10-01,2024-10-06
308,B,2024-10-04,22.0,1,22.0,0,0,2024-10-01,2024-10-26
423,A,2024-10-05,7.0,1,7.0,0,0,2024-10-01,2024-10-12
1107,A,2024-10-05,8.0,1,8.0,1,1,2024-10-01,2024-10-13
909,A,2024-10-05,1.0,1,1.0,0,0,2024-10-01,2024-10-06
915,B,2024-10-06,11.0,1,11.0,0,0,2024-10-01,2024-10-17
1952,A,2024-10-06,9.0,1,9.0,0,0,2024-10-01,2024-10-15
534,B,2024-10-06,8.0,1,8.0,0,0,2024-10-01,2024-10-14
1886,A,2024-10-06,14.0,1,14.0,1,0,2024-10-01,2024-10-20
709,A,2024-10-06,5.0,1,5.0,1,0,2024-10-01,2024-10-11
1473,A,2024-10-07,6.0,1,6.0,1,1,2024-10-01,2024-10-13
1185,A,2024-10-07,23.0,1,23.0,1,0,2024-10-01,2024-10-30
1215,A,2024-10-07,2.0,1,2.0,0,1,2024-10-01,2024-10-09
1079,B,2024-10-07,14.0,1,14.0,1,1,2024-10-01,2024-10-21
1208,A,2024-10-07,12.0,1,12.0,1,0,2024-10-01,2024-10-19
1698,B,2024-10-07,2.0,1,2.0,0,1,2024-10-01,2024-10-09
83,B,2024-10-07,11.0,1,11.0,0,1,2024-10-01,2024-10-18
1074,B,2024-10-07,4.0,1,4.0,0,0,2024-10-01,2024-10-11
289,A,2024-10-08,,0,,0,0,2024-10-01,
54,B,2024-10-08,7.0,1,7.0,0,1,2024-10-01,2024-10-15
845,A,2024-10-08,1.0,1,1.0,0,0,2024-10-01,2024-10-09
841,A,2024-10-08,2.0,1,2.0,1,1,2024-10-01,2024-10-10
1669,A,2024-10-08,,0,,0,0,2024-10-01,
1393,A,2024-10-08,3.0,1,3.0,1,1,2024-10-01,2024-10-11
1600,A,2024-10-08,2.0,1,2.0,0,0,2024-10-01,2024-10-10
1189,A,2024-10-08,4.0,1,4.0,0,0,2024-10-01,2024-10-12
1394,A,2024-10-09,12.0,1,12.0,0,0,2024-10-01,2024-10-21
1922,A,2024-10-09,6.0,1,6.0,1,0,2024-10-01,2024-10-15
1306,B,2024-10-09,5.0,1,5.0,0,1,2024-10-01,2024-10-14
1539,B,2024-10-09,5.0,1,5.0,0,0,2024-10-01,2024-10-14
1146,A,2024-10-09,5.0,1,5.0,0,0,2024-10-01,2024-10-14
722,A,2024-10-09,6.0,1,6.0,1,0,2024-10-01,2024-10-15
516,A,2024-10-09,19.0,1,19.0,1,0,2024-10-01,2024-10-28
975,A,2024-10-09,4.0,1,4.0,1,1,2024-10-01,2024-10-13
1238,A,2024-10-09,2.0,1,2.0,1,1,2024-10-01,2024-10-11
604,B,2024-10-09,,0,,0,0,2024-10-01,
525,A,2024-10-09,,0,,0,0,2024-10-01,
43,B,2024-10-10,,0,,0,0,2024-10-01,
1512,A,2024-10-10,7.0,1,7.0,0,1,2024-10-01,2024-10-17
735,A,2024-10-10,25.0,1,25.0,0,1,2024-10-01,2024-11-04
712,B,2024-10-10,16.0,1,16.0,1,0,2024-10-01,2024-10-26
1224,B,2024-10-10,10.0,1,10.0,0,0,2024-10-01,2024-10-20
306,A,2024-10-10,1.0,1,1.0,1,1,2024-10-01,2024-10-11
1706,B,2024-10-11,13.0,1,13.0,1,1,2024-10-01,2024-10-24
65,B,2024-10-11,1.0,1,1.0,0,1,2024-10-01,2024-10-12
225,A,2024-10-11,6.0,1,6.0,1,0,2024-10-01,2024-10-17
467,B,2024-10-11,5.0,1,5.0,0,0,2024-10-01,2024-10-16
998,A,2024-10-11,8.0,1,8.0,1,0,2024-10-01,2024-10-19
356,A,2024-10-11,18.0,1,18.0,1,0,2024-10-01,2024-10-29
1005,B,2024-10-11,2.0,1,2.0,1,0,2024-10-01,2024-10-13
392,A,2024-10-11,10.0,1,10.0,1,1,2024-10-01,2024-10-21
53,B,2024-10-11,4.0,1,4.0,0,0,2024-10-01,2024-10-15
1296,A,2024-10-11,2.0,1,2.0,1,0,2024-10-01,2024-10-13
1833,A,2024-10-12,6.0,1,6.0,1,1,2024-10-01,2024-10-18
1155,A,2024-10-12,5.0,1,5.0,1,0,2024-10-01,2024-10-17
1984,A,2024-10-12,3.0,1,3.0,0,1,2024-10-01,2024-10-15
576,A,2024-10-12,16.0,1,16.0,1,0,2024-10-01,2024-10-28
1332,A,2024-10-12,6.0,1,6.0,0,0,2024-10-01,2024-10-18
309,A,2024-10-12,26.0,1,26.0,1,0,2024-10-01,2024-11-07
1019,A,2024-10-13,11.0,1,11.0,0,0,2024-10-01,2024-10-24
1148,B,2024-10-13,,0,,0,0,2024-10-01,
629,B,2024-10-13,4.0,1,4.0,0,1,2024-10-01,2024-10-17
1087,B,2024-10-13,6.0,1,6.0,1,1,2024-10-01,2024-10-19
1523,B,2024-10-14,2.0,1,2.0,0,1,2024-10-01,2024-10-16
349,B,2024-10-14,1.0,1,1.0,1,0,2024-10-01,2024-10-15
1841,A,2024-10-14,8.0,1,8.0,0,0,2024-10-01,2024-10-22
1668,A,2024-10-14,,0,,0,0,2024-10-01,
5,A,2024-10-14,5.0,1,5.0,1,1,2024-10-01,2024-10-19
1563,B,2024-10-14,11.0,1,11.0,0,0,2024-10-01,2024-10-25
271,A,2024-10-15,3.0,1,3.0,0,1,2024-10-01,2024-10-18
806,A,2024-10-15,2.0,1,2.0,0,0,2024-10-01,2024-10-17
1265,B,2024-10-15,5.0,1,5.0,1,1,2024-10-01,2024-10-20
1444,A,2024-10-15,1.0,1,1.0,0,1,2024-10-01,2024-10-16
1121,B,2024-10-15,3.0,1,3.0,1,1,2024-10-01,2024-10-18
1488,A,2024-10-15,6.0,1,6.0,1,1,2024-10-01,2024-10-21
1319,B,2024-10-15,4.0,1,4.0,1,0,2024-10-01,2024-10-19
675,B,2024-10-16,11.0,1,11.0,0,0,2024-10-01,2024-10-27
337,A,2024-10-16,19.0,1,19.0,1,0,2024-10-01,2024-11-04
862,B,2024-10-16,7.0,1,7.0,1,0,2024-10-01,2024-10-23
504,A,2024-10-16,7.0,1,7.0,1,1,2024-10-01,2024-10-23
1047,A,2024-10-17,4.0,1,4.0,1,1,2024-10-01,2024-10-21
1427,A,2024-10-17,25.0,1,25.0,0,1,2024-10-01,2024-11-11
733,A,2024-10-17,3.0,1,3.0,0,1,2024-10-01,2024-10-20
1710,A,2024-10-17,14.0,1,14.0,1,0,2024-10-01,2024-10-31
1963,B,2024-10-17,5.0,1,5.0,1,0,2024-10-01,2024-10-22
880,B,2024-10-17,2.0,1,2.0,0,0,2024-10-01,2024-10-19
1356,A,2024-10-17,4.0,1,4.0,1,1,2024-10-01,2024-10-21
934,B,2024-10-18,12.0,1,12.0,0,0,2024-10-01,2024-10-30
546,A,2024-10-18,5.0,1,5.0,1,0,2024-10-01,2024-10-23
753,A,2024-10-18,19.0,1,19.0,0,1,2024-10-01,2024-11-06
80,B,2024-10-18,5.0,1,5.0,1,1,2024-10-01,2024-10-23
1617,A,2024-10-18,14.0,1,14.0,1,0,2024-10-01,2024-11-01
1641,B,2024-10-18,21.0,1,21.0,1,0,2024-10-01,2024-11-08
1217,A,2024-10-18,23.0,1,23.0,1,1,2024-10-01,2024-11-10
846,B,2024-10-19,6.0,1,6.0,0,0,2024-10-01,2024-10-25
1291,A,2024-10-19,8.0,1,8.0,0,0,2024-10-01,2024-10-27
429,A,2024-10-19,11.0,1,11.0,1,0,2024-10-01,2024-10-30
1008,A,2024-10-19,6.0,1,6.0,1,1,2024-10-01,2024-10-25
974,B,2024-10-19,4.0,1,4.0,1,1,2024-10-01,2024-10-23
1993,A,2024-10-19,1.0,1,1.0,1,0,2024-10-01,2024-10-20
1571,A,2024-10-20,15.0,1,15.0,1,0,2024-10-01,2024-11-04
1408,A,2024-10-20,1.0,1,1.0,1,0,2024-10-01,2024-10-21
970,A,2024-10-20,7.0,1,7.0,0,1,2024-10-01,2024-10-27
772,B,2024-10-20,,0,,0,0,2024-10-01,
784,B,2024-10-20,1.0,1,1.0,1,1,2024-10-01,2024-10-21
72,A,2024-10-20,6.0,1,6.0,1,1,2024-10-01,2024-10-26
1283,A,2024-10-20,6.0,1,6.0,0,0,2024-10-01,2024-10-26
223,B,2024-10-20,,0,,0,0,2024-10-01,
1682,B,2024-10-20,1.0,1,1.0,1,1,2024-10-01,2024-10-21
1492,B,2024-10-21,3.0,1,3.0,0,1,2024-10-01,2024-10-24
1362,A,2024-10-21,9.0,1,9.0,1,1,2024-10-01,2024-10-30
374,A,2024-10-21,1.0,1,1.0,0,1,2024-10-01,2024-10-22
976,B,2024-10-21,5.0,1,5.0,1,1,2024-10-01,2024-10-26
1421,B,2024-10-21,3.0,1,3.0,0,1,2024-10-01,2024-10-24
1371,A,2024-10-22,21.0,1,21.0,0,1,2024-10-01,2024-11-12
1497,B,2024-10-22,5.0,1,5.0,1,1,2024-10-01,2024-10-27
278,A,2024-10-22,,0,,0,0,2024-10-01,
99,A,2024-10-23,10.0,1,10.0,1,0,2024-10-01,2024-11-02
1657,A,2024-10-23,,0,,0,0,2024-10-01,
623,B,2024-10-23,1.0,1,1.0,1,1,2024-10-01,2024-10-24
953,A,2024-10-23,12.0,1,12.0,1,1,2024-10-01,2024-11-04
1182,A,2024-10-23,6.0,1,6.0,1,0,2024-10-01,2024-10-29
1550,A,2024-10-23,,0,,0,0,2024-10-01,
1278,A,2024-10-23,12.0,1,12.0,0,1,2024-10-01,2024-11-04
804,B,2024-10-24,,0,,0,0,2024-10-01,
315,A,2024-10-24,4.0,1,4.0,1,0,2024-10-01,2024-10-28
1045,A,2024-10-24,20.0,1,20.0,1,0,2024-10-01,2024-11-13
1058,A,2024-10-24,5.0,1,5.0,0,1,2024-10-01,2024-10-29
860,A,2024-10-24,15.0,1,15.0,0,1,2024-10-01,2024-11-08
298,B,2024-10-25,14.0,1,14.0,1,0,2024-10-01,2024-11-08
810,B,2024-10-25,2.0,1,2.0,0,1,2024-10-01,2024-10-27
1228,A,2024-10-25,4.0,1,4.0,1,1,2024-10-01,2024-10-29
1495,A,2024-10-25,,0,,0,0,2024-10-01,
84,A,2024-10-26,9.0,1,9.0,0,1,2024-10-01,2024-11-04
1355,B,2024-10-26,12.0,1,12.0,0,1,2024-10-01,2024-11-07
264,A,2024-10-26,,0,,0,0,2024-10-01,
613,B,2024-10-26,1.0,1,1.0,1,1,2024-10-01,2024-10-27
243,A,2024-10-26,12.0,1,12.0,1,0,2024-10-01,2024-11-07
1544,A,2024-10-27,11.0,1,11.0,0,0,2024-10-01,2024-11-07
559,B,2024-10-27,11.0,1,11.0,0,0,2024-10-01,2024-11-07
1904,A,2024-10-27,5.0,1,5.0,0,0,2024-10-01,2024-11-01
1454,B,2024-10-27,10.0,1,10.0,1,1,2024-10-01,2024-11-06
899,A,2024-10-27,1.0,1,1.0,1,0,2024-10-01,2024-10-28
206,A,2024-10-27,8.0,1,8.0,1,1,2024-10-01,2024-11-04
1658,B,2024-10-27,,0,,0,0,2024-10-01,
362,A,2024-10-27,2.0,1,2.0,1,0,2024-10-01,2024-10-29
239,A,2024-10-28,,0,,0,0,2024-10-01,
1982,A,2024-10-28,6.0,1,6.0,1,0,2024-10-01,2024-11-03
286,A,2024-10-28,,0,,0,0,2024-10-01,
1489,B,2024-11-01,11.0,1,11.0,0,0,2024-11-01,2024-11-12
1011,B,2024-11-01,5.0,1,5.0,0,1,2024-11-01,2024-11-06
1823,A,2024-11-01,3.0,1,3.0,1,1,2024-11-01,2024-11-04
57,A,2024-11-01,8.0,1,8.0,1,0,2024-11-01,2024-11-09
142,A,2024-11-01,12.0,1,12.0,1,1,2024-11-01,2024-11-13
1989,B,2024-11-01,6.0,1,6.0,1,0,2024-11-01,2024-11-07
565,B,2024-11-01,3.0,1,3.0,1,1,2024-11-01,2024-11-04
754,A,2024-11-01,17.0,1,17.0,1,1,2024-11-01,2024-11-18
249,A,2024-11-02,7.0,1,7.0,1,0,2024-11-01,2024-11-09
1868,A,2024-11-02,7.0,1,7.0,0,0,2024-11-01,2024-11-09
839,A,2024-11-02,5.0,1,5.0,1,0,2024-11-01,2024-11-07
1037,A,2024-11-02,9.0,1,9.0,0,0,2024-11-01,2024-11-11
139,B,2024-11-02,2.0,1,2.0,1,1,2024-11-01,2024-11-04
327,B,2024-11-02,15.0,1,15.0,0,0,2024-11-01,2024-11-17
933,A,2024-11-02,5.0,1,5.0,0,0,2024-11-01,2024-11-07
514,A,2024-11-03,6.0,1,6.0,0,1,2024-11-01,2024-11-09
334,B,2024-11-03,1.0,1,1.0,1,0,2024-11-01,2024-11-04
919,A,2024-11-03,21.0,1,21.0,1,0,2024-11-01,2024-11-24
149,A,2024-11-03,,0,,0,0,2024-11-01,
609,B,2024-11-03,4.0,1,4.0,1,0,2024-11-01,2024-11-07
620,A,2024-11-03,7.0,1,7.0,1,0,2024-11-01,2024-11-10
1386,A,2024-11-03,1.0,1,1.0,1,1,2024-11-01,2024-11-04
847,A,2024-11-04,6.0,1,6.0,0,0,2024-11-01,2024-11-10
472,A,2024-11-04,,0,,0,0,2024-11-01,
1624,A,2024-11-04,30.0,1,30.0,0,1,2024-11-01,2024-12-04
450,B,2024-11-04,6.0,1,6.0,0,0,2024-11-01,2024-11-10
1054,A,2024-11-04,,0,,0,0,2024-11-01,
704,B,2024-11-04,3.0,1,3.0,0,0,2024-11-01,2024-11-07
540,B,2024-11-04,,0,,0,0,2024-11-01,
990,B,2024-11-04,8.0,1,8.0,1,0,2024-11-01,2024-11-12
1025,B,2024-11-04,2.0,1,2.0,0,0,2024-11-01,2024-11-06
1925,A,2024-11-04,3.0,1,3.0,0,0,2024-11-01,2024-11-07
1236,A,2024-11-05,,0,,0,0,2024-11-01,
1056,B,2024-11-05,5.0,1,5.0,1,0,2024-11-01,2024-11-10
1364,A,2024-11-05,14.0,1,14.0,1,1,2024-11-01,2024-11-19
1288,A,2024-11-05,,0,,0,0,2024-11-01,
1845,A,2024-11-05,6.0,1,6.0,0,1,2024-11-01,2024-11-11
891,A,2024-11-05,13.0,1,13.0,1,0,2024-11-01,2024-11-18
850,B,2024-11-05,6.0,1,6.0,1,0,2024-11-01,2024-11-11
1334,B,2024-11-06,4.0,1,4.0,1,0,2024-11-01,2024-11-10
863,B,2024-11-06,2.0,1,2.0,1,0,2024-11-01,2024-11-08
1484,A,2024-11-06,4.0,1,4.0,1,0,2024-11-01,2024-11-10
971,A,2024-11-06,9.0,1,9.0,0,0,2024-11-01,2024-11-15
1322,A,2024-11-06,,0,,0,0,2024-11-01,
333,B,2024-11-07,1.0,1,1.0,1,0,2024-11-01,2024-11-08
973,A,2024-11-07,11.0,1,11.0,1,1,2024-11-01,2024-11-18
1243,A,2024-11-07,9.0,1,9.0,1,0,2024-11-01,2024-11-16
1865,B,2024-11-07,9.0,1,9.0,1,1,2024-11-01,2024-11-16
475,A,2024-11-07,,0,,0,0,2024-11-01,
1582,A,2024-11-07,2.0,1,2.0,1,0,2024-11-01,2024-11-09
785,B,2024-11-07,4.0,1,4.0,1,0,2024-11-01,2024-11-11
1514,B,2024-11-08,20.0,1,20.0,1,0,2024-11-01,2024-11-28
1619,B,2024-11-08,7.0,1,7.0,0,0,2024-11-01,2024-11-15
1239,A,2024-11-08,14.0,1,14.0,0,1,2024-11-01,2024-11-22
1203,B,2024-11-08,2.0,1,2.0,0,0,2024-11-01,2024-11-10
897,A,2024-11-08,8.0,1,8.0,1,0,2024-11-01,2024-11-16
1156,A,2024-11-08,19.0,1,19.0,0,1,2024-11-01,2024-11-27
433,B,2024-11-08,2.0,1,2.0,1,0,2024-11-01,2024-11-10
1733,B,2024-11-08,3.0,1,3.0,1,1,2024-11-01,2024-11-11
1900,A,2024-11-09,,0,,0,0,2024-11-01,
1071,B,2024-11-09,6.0,1,6.0,1,0,2024-11-01,2024-11-15
282,A,2024-11-09,7.0,1,7.0,1,1,2024-11-01,2024-11-16
762,A,2024-11-09,,0,,0,0,2024-11-01,
981,B,2024-11-09,6.0,1,6.0,1,1,2024-11-01,2024-11-15
641,B,2024-11-10,17.0,1,17.0,0,0,2024-11-01,2024-11-27
539,A,2024-11-10,,0,,0,0,2024-11-01,
1414,B,2024-11-10,6.0,1,6.0,0,1,2024-11-01,2024-11-16
312,A,2024-11-10,12.0,1,12.0,1,1,2024-11-01,2024-11-22
1184,A,2024-11-10,20.0,1,20.0,1,1,2024-11-01,2024-11-30
558,A,2024-11-10,6.0,1,6.0,0,1,2024-11-01,2024-11-16
1837,A,2024-11-11,25.0,1,25.0,0,0,2024-11-01,2024-12-06
749,B,2024-11-11,,0,,0,0,2024-11-01,
280,B,2024-11-11,10.0,1,10.0,1,0,2024-11-01,2024-11-21
67,B,2024-11-11,3.0,1,3.0,1,1,2024-11-01,2024-11-14
1693,A,2024-11-11,7.0,1,7.0,0,0,2024-11-01,2024-11-18
1920,B,2024-11-12,4.0,1,4.0,1,0,2024-11-01,2024-11-16
1119,A,2024-11-12,4.0,1,4.0,0,0,2024-11-01,2024-11-16
1249,B,2024-11-12,6.0,1,6.0,0,0,2024-11-01,2024-11-18
1663,B,2024-11-12,12.0,1,12.0,1,0,2024-11-01,2024-11-24
1877,A,2024-11-12,10.0,1,10.0,1,0,2024-11-01,2024-11-22
1181,B,2024-11-13,,0,,0,0,2024-11-01,
922,B,2024-11-13,3.0,1,3.0,1,1,2024-11-01,2024-11-16
944,A,2024-11-13,9.0,1,9.0,1,0,2024-11-01,2024-11-22
1400,A,2024-11-13,6.0,1,6.0,0,1,2024-11-01,2024-11-19
1506,A,2024-11-13,1.0,1,1.0,1,0,2024-11-01,2024-11-14
1187,A,2024-11-14,6.0,1,6.0,1,0,2024-11-01,2024-11-20
190,A,2024-11-14,9.0,1,9.0,1,0,2024-11-01,2024-11-23
366,A,2024-11-14,,0,,0,0,2024-11-01,
1513,B,2024-11-14,18.0,1,18.0,0,0,2024-11-01,2024-12-02
1325,A,2024-11-14,16.0,1,16.0,1,1,2024-11-01,2024-11-30
319,A,2024-11-14,13.0,1,13.0,1,0,2024-11-01,2024-11-27
1595,B,2024-11-14,4.0,1,4.0,0,0,2024-11-01,2024-11-18
1510,B,2024-11-14,13.0,1,13.0,0,0,2024-11-01,2024-11-27
469,A,2024-11-15,,0,,0,0,2024-11-01,
674,B,2024-11-15,3.0,1,3.0,1,1,2024-11-01,2024-11-18
1021,B,2024-11-15,3.0,1,3.0,1,0,2024-11-01,2024-11-18
943,A,2024-11-15,11.0,1,11.0,0,0,2024-11-01,2024-11-26
1050,A,2024-11-15,10.0,1,10.0,1,0,2024-11-01,2024-11-25
1647,A,2024-11-16,19.0,1,19.0,0,0,2024-11-01,2024-12-05
1731,B,2024-11-16,2.0,1,2.0,1,0,2024-11-01,2024-11-18
1590,A,2024-11-16,4.0,1,4.0,1,0,2024-11-01,2024-11-20
1836,A,2024-11-16,6.0,1,6.0,0,0,2024-11-01,2024-11-22
713,B,2024-11-16,,0,,0,0,2024-11-01,
717,B,2024-11-16,5.0,1,5.0,1,1,2024-11-01,2024-11-21
1461,B,2024-11-16,3.0,1,3.0,1,1,2024-11-01,2024-11-19
696,A,2024-11-17,,0,,0,0,2024-11-01,
1266,B,2024-11-17,9.0,1,9.0,0,1,2024-11-01,2024-11-26
330,A,2024-11-17,3.0,1,3.0,0,1,2024-11-01,2024-11-20
728,A,2024-11-17,,0,,0,0,2024-11-01,
1242,A,2024-11-18,15.0,1,15.0,1,0,2024-11-01,2024-12-03
574,B,2024-11-18,8.0,1,8.0,1,1,2024-11-01,2024-11-26
1751,B,2024-11-18,13.0,1,13.0,0,0,2024-11-01,2024-12-01
1935,B,2024-11-19,6.0,1,6.0,1,0,2024-11-01,2024-11-25
1960,B,2024-11-19,3.0,1,3.0,1,1,2024-11-01,2024-11-22
1091,A,2024-11-19,,0,,0,0,2024-11-01,
1538,B,2024-11-19,,0,,0,0,2024-11-01,
153,A,2024-11-19,,0,,0,0,2024-11-01,
1222,A,2024-11-19,13.0,1,13.0,1,0,2024-11-01,2024-12-02
1546,A,2024-11-20,5.0,1,5.0,0,1,2024-11-01,2024-11-25
550,A,2024-11-20,11.0,1,11.0,1,1,2024-11-01,2024-12-01
857,B,2024-11-20,2.0,1,2.0,1,1,2024-11-01,2024-11-22
548,A,2024-11-20,27.0,1,27.0,1,0,2024-11-01,2024-12-17
207,A,2024-11-20,6.0,1,6.0,1,1,2024-11-01,2024-11-26
1908,A,2024-11-21,5.0,1,5.0,1,0,2024-11-01,2024-11-26
479,B,2024-11-21,5.0,1,5.0,1,1,2024-11-01,2024-11-26
1997,A,2024-11-21,7.0,1,7.0,0,1,2024-11-01,2024-11-28
148,A,2024-11-21,14.0,1,14.0,1,1,2024-11-01,2024-12-05
73,B,2024-11-21,5.0,1,5.0,0,1,2024-11-01,2024-11-26
1401,A,2024-11-21,1.0,1,1.0,1,1,2024-11-01,2024-11-22
1292,B,2024-11-22,,0,,0,0,2024-11-01,
1032,B,2024-11-22,,0,,0,0,2024-11-01,
12,B,2024-11-22,24.0,1,24.0,1,1,2024-11-01,2024-12-16
1460,A,2024-11-22,,0,,0,0,2024-11-01,
1390,A,2024-11-22,38.0,1,38.0,1,0,2024-11-01,2024-12-30
108,A,2024-11-22,1.0,1,1.0,0,1,2024-11-01,2024-11-23
426,B,2024-11-23,4.0,1,4.0,0,0,2024-11-01,2024-11-27
515,A,2024-11-23,4.0,1,4.0,0,0,2024-11-01,2024-11-27
1164,A,2024-11-23,16.0,1,16.0,0,1,2024-11-01,2024-12-09
694,A,2024-11-23,,0,,0,0,2024-11-01,
451,A,2024-11-23,2.0,1,2.0,1,0,2024-11-01,2024-11-25
1743,A,2024-11-24,28.0,1,28.0,1,1,2024-11-01,2024-12-22
1430,A,2024-11-24,6.0,1,6.0,0,1,2024-11-01,2024-11-30
1987,A,2024-11-24,9.0,1,9.0,1,0,2024-11-01,2024-12-03
2,A,2024-11-24,,0,,0,0,2024-11-01,
1783,A,2024-11-24,2.0,1,2.0,1,1,2024-11-01,2024-11-26
1453,B,2024-11-24,5.0,1,5.0,1,1,2024-11-01,2024-11-29
817,B,2024-11-25,12.0,1,12.0,0,0,2024-11-01,2024-12-07
781,A,2024-11-25,9.0,1,9.0,1,0,2024-11-01,2024-12-04
597,B,2024-11-25,9.0,1,9.0,1,1,2024-11-01,2024-12-04
1300,A,2024-11-25,12.0,1,12.0,0,1,2024-11-01,2024-12-07
1311,A,2024-11-25,,0,,0,0,2024-11-01,
1797,B,2024-11-25,17.0,1,17.0,1,0,2024-11-01,2024-12-12
701,A,2024-11-25,,0,,0,0,2024-11-01,
406,B,2024-11-26,,0,,0,0,2024-11-01,
808,A,2024-11-26,,0,,0,0,2024-11-01,
865,A,2024-11-26,10.0,1,10.0,1,1,2024-11-01,2024-12-06
1883,A,2024-11-26,5.0,1,5.0,0,0,2024-11-01,2024-12-01
81,B,2024-11-26,3.0,1,3.0,0,0,2024-11-01,2024-11-29
184,A,2024-11-26,1.0,1,1.0,1,1,2024-11-01,2024-11-27
1240,A,2024-11-27,2.0,1,2.0,0,0,2024-11-01,2024-11-29
483,B,2024-11-27,,0,,0,0,2024-11-01,
823,A,2024-11-28,7.0,1,7.0,1,0,2024-11-01,2024-12-05
1173,A,2024-11-28,19.0,1,19.0,1,1,2024-11-01,2024-12-17
1192,A,2024-11-28,9.0,1,9.0,1,0,2024-11-01,2024-12-07
1721,A,2024-12-01,,0,,0,0,2024-12-01,
1006,A,2024-12-01,11.0,1,11.0,1,1,2024-12-01,2024-12-12
436,A,2024-12-01,10.0,1,10.0,1,1,2024-12-01,2024-12-11
761,B,2024-12-01,20.0,1,20.0,1,0,2024-12-01,2024-12-21
1602,A,2024-12-01,,0,,0,0,2024-12-01,
521,B,2024-12-01,20.0,1,20.0,1,0,2024-12-01,2024-12-21
1648,B,2024-12-01,7.0,1,7.0,1,1,2024-12-01,2024-12-08
369,A,2024-12-01,30.0,1,30.0,1,0,2024-12-01,2024-12-31
510,A,2024-12-02,3.0,1,3.0,1,1,2024-12-01,2024-12-05
1382,A,2024-12-02,,0,,0,0,2024-12-01,
1399,B,2024-12-02,,0,,0,0,2024-12-01,
268,A,2024-12-02,5.0,1,5.0,0,0,2024-12-01,2024-12-07
835,B,2024-12-02,1.0,1,1.0,1,0,2024-12-01,2024-12-03
1939,A,2024-12-02,1.0,1,1.0,1,1,2024-12-01,2024-12-03
295,B,2024-12-02,5.0,1,5.0,1,1,2024-12-01,2024-12-07
1977,A,2024-12-02,4.0,1,4.0,0,0,2024-12-01,2024-12-06
335,A,2024-12-02,9.0,1,9.0,1,0,2024-12-01,2024-12-11
468,B,2024-12-03,2.0,1,2.0,1,1,2024-12-01,2024-12-05
965,B,2024-12-03,2.0,1,2.0,1,0,2024-12-01,2024-12-05
266,A,2024-12-03,,0,,0,0,2024-12-01,
1882,B,2024-12-03,6.0,1,6.0,0,0,2024-12-01,2024-12-09
820,A,2024-12-03,23.0,1,23.0,1,0,2024-12-01,2024-12-26
1312,B,2024-12-03,9.0,1,9.0,1,0,2024-12-01,2024-12-12
1160,B,2024-12-03,5.0,1,5.0,1,1,2024-12-01,2024-12-08
1924,A,2024-12-04,5.0,1,5.0,1,0,2024-12-01,2024-12-09
824,B,2024-12-04,6.0,1,6.0,0,0,2024-12-01,2024-12-10
601,A,2024-12-04,9.0,1,9.0,0,1,2024-12-01,2024-12-13
1285,B,2024-12-04,3.0,1,3.0,0,1,2024-12-01,2024-12-07
599,B,2024-12-04,17.0,1,17.0,1,0,2024-12-01,2024-12-21
1901,B,2024-12-04,4.0,1,4.0,1,1,2024-12-01,2024-12-08
1975,A,2024-12-04,8.0,1,8.0,1,0,2024-12-01,2024-12-12
